rating,quality,adjusted_rating,distance_from_center,adults,free_cancellation,review,Number of Beds
8.3,3.0,4.194373025435709,2.4,3.0,1.0,10653.0,2.0
9.3,5.0,4.134147035663122,300.0,3.0,0.0,9371.0,1.0
8.3,3.0,2.0221815318349576,350.0,4.0,0.0,5136.0,1.0
8.3,3.0,2.2887346659962247,2.8,2.0,0.0,5813.0,1.0
8.4,3.0,4.743394400538885,3.4,2.0,1.0,11904.0,1.0
9.0,5.0,0.5315313605874595,5.3,2.0,0.0,1245.0,1.0
8.6,4.0,2.0422378869671642,10.8,2.0,0.0,5006.0,1.0
7.8,2.0,0.22866521825754488,2.9,5.0,0.0,618.0,6.0
7.2,2.0,1.9089020236615657,1.9,3.0,0.0,5589.0,2.0
7.8,2.0,0.4858210866863373,4.6,4.0,1.0,1313.0,3.0
8.3,3.0,2.0178505355635044,2.8,3.0,0.0,5125.0,2.0
8.5,3.0,4.181332599641377,11.3,5.0,0.0,10370.0,1.0
7.4,2.0,1.0695995370150755,3.5,2.0,0.0,3047.0,1.0
7.1,2.0,1.062275267307382,1.6,1.0,0.0,3154.0,1.0
3.0,1.0,0.0032731516180753866,3.6,4.0,0.0,23.0,3.0
8.0,3.0,0.0018974791988842824,5.0,5.0,0.0,5.0,4.0
7.8,2.0,1.2410083204462872,0.6,2.0,0.0,3354.0,1.0
7.1,2.0,2.5095158581824046,3.2,5.0,0.0,7451.0,4.0
8.4,3.0,0.125916719637961,4.1,3.0,0.0,316.0,3.0
7.4,2.0,7.435945845943665,2.6,2.0,0.0,21183.0,1.0
7.9,2.0,0.22110376364999101,3.8,2.0,0.0,590.0,1.0
2.8,1.0,0.00982894225022058,2.4,5.0,0.0,74.0,3.0
6.8,1.0,0.03257971784484313,26.3,2.0,0.0,101.0,2.0
7.8,2.0,3.4802994222175845,2.0,2.0,1.0,9406.0,1.0
8.0,3.0,0.6432454484217718,1.3,1.0,0.0,1695.0,1.0
9.2,5.0,0.20948170355682477,5.0,4.0,0.0,480.0,2.0
9.0,5.0,2.1145982562166163,350.0,2.0,0.0,4953.0,1.0
8.4,3.0,2.682504293046688,10.8,2.0,0.0,6732.0,1.0
9.0,5.0,0.023481305086192995,3.5,4.0,0.0,55.0,4.0
8.7,4.0,0.6248304127965997,1.7,2.0,0.0,1514.0,1.0
6.9,1.0,0.9495412844036698,1.3,3.0,0.0,2901.0,3.0
7.1,2.0,0.6682162746790888,13.6,3.0,0.0,1984.0,3.0
3.7,1.0,0.9358557156817169,10.4,5.0,1.0,5332.0,1.0
8.2,3.0,4.807832794132994,1.7,3.0,1.0,12360.0,2.0
6.3,1.0,0.44588863694581754,0.9,4.0,0.0,1492.0,3.0
8.6,4.0,0.5152509890610324,8.0,3.0,0.0,1263.0,1.0
8.9,4.0,0.9824340863163289,150.0,2.0,0.0,2327.0,1.0
7.8,2.0,0.008510194206996006,2.3,5.0,0.0,23.0,3.0
8.2,3.0,0.01283644678045217,6.3,3.0,0.0,33.0,2.0
9.2,5.0,0.47307951386582925,400.0,4.0,0.0,1084.0,3.0
9.0,5.0,0.012381051772719942,8.7,3.0,0.0,29.0,2.0
8.6,4.0,3.397474455186285,0.9,3.0,0.0,8328.0,1.0
7.6,2.0,0.7552915951158886,4.3,4.0,0.0,2095.0,3.0
9.0,5.0,0.47560316120034535,3.7,2.0,0.0,1114.0,1.0
8.2,3.0,0.12564158515412274,8.4,3.0,0.0,323.0,2.0
8.3,3.0,1.3823752644611635,4.0,3.0,0.0,3511.0,2.0
7.9,2.0,0.013116324962287604,6.1,2.0,0.0,35.0,1.0
7.4,2.0,0.1811333643254936,150.0,5.0,0.0,516.0,3.0
6.0,1.0,0.00028462187983264233,4.1,5.0,0.0,1.0,3.0
8.3,3.0,1.8721715700691635,400.0,2.0,0.0,4755.0,1.0
8.0,3.0,2.5141599385216744,2.3,3.0,0.0,6625.0,2.0
6.6,1.0,0.2708177186607592,4.4,4.0,0.0,865.0,2.0
8.3,3.0,6.875259717465348,2.7,2.0,0.0,17462.0,1.0
8.6,4.0,0.09138259821826704,2.7,5.0,0.0,224.0,3.0
8.0,3.0,5.861692741193325,2.1,3.0,1.0,15446.0,1.0
7.2,2.0,0.011271026441372638,10.5,5.0,0.0,33.0,6.0
8.1,3.0,0.00537935352883694,4.9,3.0,0.0,14.0,2.0
7.0,2.0,1.2751060216502377,3.3,5.0,0.0,3840.0,3.0
8.0,3.0,0.0003794958397768565,1.3,5.0,0.0,1.0,3.0
6.2,1.0,0.026469834824435743,6.3,2.0,0.0,90.0,3.0
9.2,5.0,0.18111438953350475,2.2,2.0,0.0,415.0,1.0
8.4,3.0,4.743394400538885,3.4,5.0,1.0,11904.0,1.0
8.5,3.0,0.7878808003567261,1.3,2.0,0.0,1954.0,1.0
9.5,6.0,0.02613777596463099,0.6,3.0,0.0,58.0,2.0
9.2,5.0,0.47307951386582925,400.0,5.0,0.0,1084.0,2.0
8.8,4.0,0.05426790508809048,5.9,4.0,0.0,130.0,2.0
8.1,3.0,0.7508040568105272,1.2,2.0,0.0,1954.0,4.0
6.5,1.0,0.12611121125584662,7.5,1.0,0.0,409.0,1.0
8.6,4.0,2.1580979668510385,0.6,3.0,0.0,5290.0,2.0
8.4,3.0,4.743394400538885,3.4,3.0,1.0,11904.0,2.0
7.7,2.0,2.4823392123563846,8.6,2.0,1.0,6796.0,2.0
5.8,1.0,2.2087796362532375,4.0,3.0,0.0,8028.0,2.0
7.6,2.0,0.6774190487936776,8.5,4.0,0.0,1879.0,2.0
8.2,3.0,0.6725520146485394,2.7,3.0,0.0,1729.0,1.0
7.9,2.0,4.249314535639404,4.9,2.0,0.0,11339.0,1.0
5.0,1.0,0.5903532157528724,2.4,3.0,1.0,2489.0,2.0
7.2,2.0,1.7787729002020816,4.5,3.0,0.0,5208.0,2.0
8.3,3.0,1.3823752644611635,4.0,2.0,0.0,3511.0,1.0
8.9,4.0,0.006332836826276293,2.8,2.0,0.0,15.0,2.0
5.6,1.0,0.5188087625589404,300.0,4.0,0.0,1953.0,3.0
8.6,4.0,3.397474455186285,0.9,2.0,0.0,8328.0,2.0
5.7,1.0,0.04407369809208467,4.1,2.0,0.0,163.0,1.0
8.4,3.0,0.31917497604432515,4.2,3.0,0.0,801.0,2.0
7.4,2.0,0.15972031156608446,200.0,3.0,0.0,455.0,2.0
8.4,3.0,2.682504293046688,10.8,3.0,0.0,6732.0,3.0
6.9,1.0,0.7623170118497578,5.8,4.0,0.0,2329.0,2.0
8.3,3.0,9.892389210933278,1.0,3.0,0.0,25125.0,3.0
7.7,2.0,1.0366213485384668,2.9,5.0,0.0,2838.0,4.0
9.7,6.0,0.0013804161171883152,0.6,5.0,0.0,3.0,4.0
4.0,1.0,0.43205601358595114,1.4,3.0,0.0,2277.0,2.0
8.4,3.0,4.743394400538885,3.4,2.0,1.0,11904.0,1.0
8.9,4.0,1.1964839710444675,1.1,5.0,0.0,2834.0,2.0
8.8,4.0,1.6079997723024964,2.8,1.0,1.0,3852.0,1.0
6.2,1.0,0.00999971537812017,3.7,4.0,0.0,34.0,2.0
6.9,1.0,0.05335237137462881,0.6,3.0,0.0,163.0,2.0
8.0,3.0,0.000758991679553713,1.7,5.0,0.0,2.0,4.0
8.1,3.0,0.12795176607876438,5.0,5.0,0.0,333.0,4.0
8.4,3.0,4.743394400538885,3.4,3.0,1.0,11904.0,2.0
7.0,2.0,0.8437615627638683,6.3,3.0,0.0,2541.0,2.0
8.9,4.0,1.1964839710444675,1.1,3.0,0.0,2834.0,2.0
7.8,2.0,1.3183400851968161,5.1,5.0,0.0,3563.0,6.0
8.6,4.0,0.6878172348035635,2.3,2.0,0.0,1686.0,1.0
6.8,1.0,0.5106306272117492,3.6,3.0,0.0,1583.0,2.0
6.9,1.0,0.05335237137462881,0.6,2.0,0.0,163.0,2.0
7.7,2.0,0.5646992969839568,4.9,2.0,0.0,1546.0,2.0
7.8,2.0,0.4858210866863373,4.6,5.0,1.0,1313.0,3.0
6.9,1.0,3.567735263702172,4.5,3.0,0.0,10900.0,1.0
8.6,4.0,0.22233712512926576,8.8,4.0,0.0,545.0,2.0
8.5,3.0,1.6185023196683208,1.9,2.0,0.0,4014.0,1.0
7.4,2.0,0.1811333643254936,150.0,4.0,0.0,516.0,3.0
8.8,4.0,0.002087227118772711,400.0,5.0,0.0,5.0,4.0
8.9,4.0,0.9824340863163289,150.0,2.0,0.0,2327.0,1.0
8.7,4.0,3.163358727929945,6.6,2.0,0.0,7665.0,1.0
7.7,2.0,0.018263237289261217,6.6,3.0,0.0,50.0,2.0
8.9,4.0,1.3991347494853088,1.4,2.0,0.0,3314.0,1.0
6.7,1.0,0.12776676185687316,5.7,4.0,1.0,402.0,4.0
8.7,4.0,0.3565742910543343,1.6,2.0,0.0,864.0,1.0
8.2,3.0,0.10658140660133013,4.3,5.0,0.0,274.0,3.0
7.0,2.0,3.1057465157538213,2.3,2.0,0.0,9353.0,2.0
8.6,4.0,2.0422378869671642,10.8,4.0,0.0,5006.0,1.0
7.1,2.0,0.18322059144426628,2.6,3.0,0.0,544.0,2.0
8.1,3.0,0.08222726108365037,11.7,4.0,0.0,214.0,3.0
8.1,3.0,2.8037959071373684,1.9,3.0,0.0,7297.0,1.0
8.0,3.0,0.000758991679553713,8.3,3.0,0.0,2.0,6.0
7.6,2.0,0.5216739561492557,3.3,3.0,0.0,1447.0,2.0
9.0,5.0,0.0025615969184937812,3.6,4.0,0.0,6.0,3.0
8.4,3.0,4.743394400538885,3.4,2.0,1.0,11904.0,1.0
4.7,1.0,0.00490498372911587,2.1,5.0,0.0,22.0,4.0
6.1,1.0,1.1181085927345522,2.0,4.0,0.0,3864.0,2.0
7.0,2.0,1.3132927905277838,3.4,2.0,0.0,3955.0,1.0
8.7,4.0,1.296708822329535,1.1,5.0,0.0,3142.0,2.0
6.6,1.0,0.02191588474711346,13.9,5.0,0.0,70.0,3.0
8.7,4.0,3.498059827519141,500.0,3.0,0.0,8476.0,1.0
7.4,2.0,0.38789218523191943,10.5,5.0,0.0,1105.0,3.0
8.4,3.0,2.0680625788639797,1.1,3.0,1.0,5190.0,2.0
8.7,4.0,0.9013405690540117,0.9,2.0,1.0,2184.0,1.0
8.5,3.0,0.255234670739922,1.9,4.0,0.0,633.0,2.0
6.2,1.0,0.026469834824435743,6.3,5.0,0.0,90.0,3.0
9.2,5.0,0.5084295513410434,0.6,4.0,0.0,1165.0,1.0
6.9,1.0,0.7590438602316824,2.7,3.0,0.0,2319.0,3.0
7.6,2.0,0.5216739561492557,3.3,5.0,0.0,1447.0,4.0
6.7,1.0,0.5088422530668009,5.2,2.0,0.0,1601.0,1.0
8.6,4.0,1.7729855886454844,7.6,2.0,0.0,4346.0,1.0
7.8,2.0,0.019980455964251492,2.7,4.0,0.0,54.0,2.0
8.5,3.0,2.2418716734817794,2.5,3.0,0.0,5560.0,2.0
6.9,1.0,1.5131779930362514,5.0,2.0,0.0,4623.0,3.0
8.2,3.0,0.806362247753859,2.7,3.0,0.0,2073.0,2.0
7.9,2.0,0.003747521417796458,56.5,5.0,0.0,10.0,4.0
6.0,1.0,0.00028462187983264233,4.1,2.0,0.0,1.0,3.0
8.1,3.0,2.208224623587564,4.0,2.0,1.0,5747.0,1.0
6.1,1.0,0.43144407654431094,3.3,4.0,0.0,1491.0,1.0
8.1,3.0,0.011527186133222015,3.4,5.0,0.0,30.0,3.0
9.2,5.0,0.20948170355682477,5.0,2.0,0.0,480.0,1.0
8.3,3.0,3.0734324449968224,5.9,3.0,0.0,7806.0,3.0
5.7,1.0,5.6508970332912725,7.2,2.0,1.0,20899.0,1.0
7.8,2.0,1.5662457425310476,4.0,1.0,1.0,4233.0,1.0
8.3,3.0,2.0178505355635044,2.8,3.0,0.0,5125.0,2.0
8.2,3.0,5.6709865943094595,1.3,2.0,1.0,14579.0,2.0
8.8,4.0,3.320360900543628,8.5,2.0,1.0,7954.0,1.0
8.0,3.0,3.2754285931140483,3.9,2.0,1.0,8631.0,1.0
5.8,1.0,0.015957800062616812,3.1,3.0,0.0,58.0,2.0
7.2,2.0,0.08299574015919851,4.1,4.0,0.0,243.0,4.0
7.5,2.0,1.0331774237924918,6.6,3.0,0.0,2904.0,3.0
6.0,1.0,0.0008538656394979269,300.0,5.0,0.0,3.0,5.0
8.6,4.0,3.397474455186285,0.9,3.0,0.0,8328.0,1.0
7.7,2.0,0.003287382712067019,5.7,5.0,0.0,9.0,3.0
8.2,3.0,5.6709865943094595,1.3,2.0,1.0,14579.0,2.0
6.5,1.0,1.0224566663187955,4.8,3.0,0.0,3316.0,3.0
8.7,4.0,2.3676698006698103,4.0,4.0,0.0,5737.0,2.0
9.2,5.0,0.06982723451894159,2.7,4.0,0.0,160.0,3.0
5.6,1.0,0.29141485536464806,5.2,5.0,0.0,1097.0,1.0
7.8,2.0,0.4125594148174151,4.3,2.0,0.0,1115.0,1.0
8.6,4.0,0.5417682608654403,2.4,3.0,0.0,1328.0,2.0
8.1,3.0,2.8276187584793604,5.1,2.0,0.0,7359.0,1.0
8.8,4.0,0.007931463051336301,1.4,5.0,0.0,19.0,3.0
8.3,3.0,1.5229357798165142,1.6,3.0,0.0,3868.0,2.0
8.8,4.0,0.016697816950181688,3.0,5.0,0.0,40.0,5.0
6.0,1.0,0.0008538656394979269,8.8,3.0,0.0,3.0,2.0
7.7,2.0,0.002191588474711346,6.0,2.0,0.0,6.0,1.0
8.9,4.0,0.03504169710539549,6.4,5.0,0.0,83.0,5.0
6.7,1.0,0.05561985901729553,6.6,4.0,0.0,175.0,2.0
6.2,1.0,0.04117529861578893,5.6,3.0,0.0,140.0,2.0
7.1,2.0,0.35566350103886984,4.4,2.0,0.0,1056.0,1.0
8.2,3.0,0.6192613113478743,150.0,3.0,0.0,1592.0,3.0
2.2,1.0,0.00678348813601131,4.7,5.0,0.0,65.0,6.0
4.7,1.0,0.03767919319184464,2.7,3.0,0.0,169.0,3.0
8.5,3.0,1.2443194216483402,2.4,4.0,0.0,3086.0,2.0
7.4,2.0,0.7684126637761735,4.8,5.0,0.0,2189.0,4.0
7.3,2.0,1.1479511968350047,4.7,3.0,0.0,3315.0,4.0
8.0,3.0,0.09335597658510669,1.7,4.0,0.0,246.0,1.0
8.3,3.0,0.03543542403916398,7.9,4.0,0.0,90.0,2.0
8.7,4.0,0.6248304127965997,1.7,3.0,0.0,1514.0,2.0
8.6,4.0,5.256539187689155,2.4,1.0,0.0,12885.0,1.0
6.1,1.0,0.43144407654431094,3.3,5.0,0.0,1491.0,1.0
9.0,5.0,0.012381051772719942,8.7,4.0,0.0,29.0,2.0
6.2,1.0,0.1820536417369525,8.2,4.0,0.0,619.0,1.0
6.2,1.0,0.01941121220458621,3.8,4.0,0.0,66.0,2.0
7.0,2.0,1.3132927905277838,3.4,4.0,0.0,3955.0,1.0
8.2,3.0,4.183125717484322,1.4,2.0,0.0,10754.0,1.0
9.5,6.0,0.0009013026194700342,4.5,5.0,0.0,2.0,3.0
9.6,6.0,0.003187765054125594,1.1,3.0,0.0,7.0,3.0
8.1,3.0,0.011527186133222015,3.4,5.0,0.0,30.0,3.0
5.9,1.0,0.002239025454683453,15.1,3.0,0.0,8.0,6.0
8.2,3.0,0.09802377541436202,1.1,2.0,0.0,252.0,1.0
8.4,3.0,1.3627695606386916,3.0,3.0,0.0,3420.0,1.0
8.3,3.0,3.170682997637639,5.6,2.0,1.0,8053.0,2.0
7.4,2.0,1.0695995370150755,3.5,2.0,0.0,3047.0,1.0
8.8,4.0,1.9745168543589844,1.4,2.0,0.0,4730.0,1.0
8.0,3.0,0.000758991679553713,8.3,5.0,0.0,2.0,6.0
8.4,3.0,0.27135850023244124,1.3,5.0,0.0,681.0,8.0
7.9,2.0,1.2175697086420691,1.4,2.0,0.0,3249.0,1.0
8.3,3.0,4.194373025435709,2.4,2.0,1.0,10653.0,1.0
6.0,1.0,0.014800337751297401,2.2,5.0,0.0,52.0,5.0
7.2,2.0,4.783013766211588,3.6,2.0,0.0,14004.0,1.0
9.1,5.0,1.4655417777482613,6.2,2.0,0.0,3395.0,1.0
7.8,2.0,0.7925580865819759,3.8,4.0,0.0,2142.0,3.0
8.8,4.0,1.9745168543589844,1.4,3.0,0.0,4730.0,2.0
6.7,1.0,0.001906966594878704,4.1,5.0,0.0,6.0,3.0
7.0,2.0,0.0026564708784379953,2.5,5.0,0.0,8.0,4.0
8.0,3.0,0.1411724523969906,5.8,5.0,0.0,372.0,4.0
8.0,3.0,0.000758991679553713,8.3,4.0,0.0,2.0,6.0
8.2,3.0,0.6192613113478743,150.0,4.0,0.0,1592.0,4.0
7.3,2.0,1.6192518239518798,1.5,4.0,0.0,4676.0,2.0
7.7,2.0,3.922578104987524,11.3,2.0,0.0,10739.0,2.0
8.3,3.0,0.9768365226796203,3.0,3.0,0.0,2481.0,3.0
8.0,3.0,2.2469948673187674,4.6,4.0,0.0,5921.0,4.0
9.6,6.0,0.03552081060311377,0.6,4.0,0.0,78.0,2.0
7.6,2.0,0.7552915951158886,4.3,3.0,0.0,2095.0,3.0
7.3,2.0,1.1479511968350047,4.7,4.0,0.0,3315.0,4.0
8.3,3.0,1.3823752644611635,4.0,4.0,0.0,3511.0,2.0
7.7,2.0,0.836821532593949,300.0,2.0,0.0,2291.0,1.0
8.2,3.0,0.12369666897526636,1.4,5.0,0.0,318.0,4.0
8.1,3.0,0.7508040568105272,1.2,1.0,0.0,1954.0,4.0
7.1,2.0,0.6682162746790888,13.6,4.0,0.0,1984.0,2.0
9.2,5.0,0.004364202157433849,10.2,5.0,0.0,10.0,3.0
8.6,4.0,0.003671622249841086,7.6,5.0,0.0,9.0,3.0
8.3,3.0,1.6056184359078967,4.5,4.0,0.0,4078.0,1.0
8.1,3.0,2.8276187584793604,5.1,3.0,0.0,7359.0,3.0
7.7,2.0,0.6078005369866133,4.4,2.0,0.0,1664.0,2.0
9.0,5.0,0.023481305086192995,3.5,3.0,0.0,55.0,4.0
6.9,1.0,0.9384125689022136,2.7,3.0,0.0,2867.0,2.0
8.3,3.0,0.9969165963018133,3.4,2.0,0.0,2532.0,1.0
1.0,1.0,4.743697997210706e-05,3.4,5.0,0.0,1.0,4.0
6.8,1.0,0.5493392028689885,5.7,5.0,0.0,1703.0,4.0
6.3,1.0,0.45216454939612727,8.1,4.0,0.0,1513.0,2.0
6.3,1.0,0.7202356669165015,1.5,4.0,0.0,2410.0,3.0
8.0,3.0,0.000758991679553713,3.8,5.0,0.0,2.0,4.0
8.7,4.0,0.3565742910543343,1.6,1.0,0.0,864.0,1.0
7.8,2.0,1.2410083204462872,0.6,2.0,0.0,3354.0,1.0
6.9,1.0,0.07659174786296406,4.1,2.0,0.0,234.0,1.0
6.5,1.0,0.0012333614792747836,1.8,4.0,0.0,4.0,2.0
8.1,3.0,0.011911425670996083,5.5,4.0,0.0,31.0,3.0
9.0,5.0,0.023481305086192995,3.5,5.0,0.0,55.0,4.0
6.0,1.0,0.00028462187983264233,4.1,3.0,0.0,1.0,3.0
8.3,3.0,1.4469464815991957,1.6,3.0,0.0,3675.0,1.0
8.5,3.0,2.2418716734817794,2.5,2.0,0.0,5560.0,2.0
8.4,3.0,3.1801941121220465,1.0,3.0,0.0,7981.0,1.0
8.4,3.0,0.866673624090396,4.9,3.0,0.0,2175.0,1.0
7.3,2.0,0.4848059353149341,5.1,4.0,0.0,1400.0,2.0
8.3,3.0,0.48585903627031496,2.4,3.0,0.0,1234.0,2.0
5.6,1.0,0.29141485536464806,5.2,4.0,0.0,1097.0,4.0
7.8,2.0,0.7451970057778242,350.0,4.0,0.0,2014.0,3.0
7.5,2.0,1.3580021441514947,5.9,3.0,0.0,3817.0,3.0
7.5,2.0,4.7069343377323225,1.4,2.0,1.0,13230.0,2.0
8.7,4.0,0.42797168961035265,3.0,2.0,0.0,1037.0,1.0
8.1,3.0,0.0034581558399666046,4.9,4.0,0.0,9.0,5.0
8.2,3.0,4.807832794132994,1.7,2.0,1.0,12360.0,1.0
8.8,4.0,0.548940732237223,2.1,2.0,0.0,1315.0,1.0
9.7,6.0,0.0013804161171883152,3.4,4.0,0.0,3.0,4.0
7.3,2.0,0.001385159815185526,2.6,5.0,0.0,4.0,5.0
7.8,2.0,0.0074001688756487015,1.5,5.0,0.0,20.0,4.0
7.8,2.0,0.23791542935210575,8.4,4.0,0.0,643.0,5.0
7.4,2.0,0.017551682589679613,3.7,4.0,0.0,50.0,2.0
7.8,2.0,0.4858210866863373,4.6,5.0,1.0,1313.0,3.0
7.3,2.0,0.05679155242260657,5.3,5.0,0.0,164.0,3.0
8.5,3.0,0.19999430756240336,2.7,5.0,0.0,496.0,4.0
7.4,2.0,1.1471779740614594,4.9,5.0,0.0,3268.0,4.0
8.3,3.0,1.3823752644611635,4.0,2.0,0.0,3511.0,1.0
8.3,3.0,1.8721715700691635,400.0,2.0,0.0,4755.0,1.0
6.9,1.0,0.05335237137462881,0.6,2.0,0.0,163.0,2.0
7.8,2.0,0.6475147766192614,1.9,2.0,0.0,1750.0,1.0
7.0,2.0,0.002988529738242745,10.4,3.0,0.0,9.0,6.0
8.9,4.0,0.060373044410500655,9.8,4.0,0.0,143.0,3.0
9.1,5.0,0.15108678121116098,1.1,4.0,0.0,350.0,3.0
8.4,3.0,0.9778469303530262,3.8,4.0,0.0,2454.0,2.0
7.9,2.0,0.003747521417796458,56.5,4.0,0.0,10.0,4.0
8.1,3.0,2.8472149749058375,1.1,2.0,0.0,7410.0,1.0
9.6,6.0,0.002276975038661139,2.9,5.0,0.0,5.0,4.0
8.8,4.0,0.5059438535905051,3.2,4.0,0.0,1212.0,1.0
8.7,4.0,0.15187423507869793,4.8,2.0,0.0,368.0,1.0
6.7,1.0,0.899452577251122,2.3,5.0,1.0,2830.0,5.0
8.5,3.0,0.00927392958454693,5.1,4.0,0.0,23.0,2.0
7.8,2.0,1.985095300892764,11.0,1.0,0.0,5365.0,1.0
7.4,2.0,1.6438905913493924,4.3,2.0,0.0,4683.0,1.0
7.4,2.0,0.7684126637761735,4.8,4.0,0.0,2189.0,4.0
5.0,1.0,0.5903532157528724,2.4,2.0,0.0,2489.0,1.0
8.0,3.0,2.5141599385216744,2.3,2.0,0.0,6625.0,1.0
4.7,1.0,0.03767919319184464,2.7,5.0,0.0,169.0,5.0
7.3,2.0,1.1361773384059277,0.5,3.0,0.0,3281.0,3.0
9.0,5.0,0.012381051772719942,8.7,4.0,0.0,29.0,2.0
8.0,3.0,2.5141599385216744,2.3,3.0,0.0,6625.0,2.0
5.6,1.0,0.536607117444475,2.3,3.0,0.0,2020.0,2.0
9.0,5.0,0.6796770490403499,1.0,3.0,0.0,1592.0,1.0
8.9,4.0,0.1262345474037741,9.7,2.0,0.0,299.0,1.0
6.2,1.0,0.0032352020340977016,2.4,5.0,0.0,11.0,3.0
9.0,5.0,0.3291652040264509,1.9,3.0,0.0,771.0,1.0
6.9,1.0,1.5131779930362514,5.0,3.0,0.0,4623.0,2.0
8.4,3.0,0.39089968976215106,200.0,2.0,0.0,981.0,1.0
7.7,2.0,0.9734305475176228,2.9,4.0,0.0,2665.0,1.0
8.3,3.0,2.3288948132406104,11.7,3.0,0.0,5915.0,1.0
8.2,3.0,0.053679686536436344,11.3,3.0,0.0,138.0,2.0
